signed_motif_type,intensity,coherence,intensity_random_mean,intensity_random_std,intensity_z_score
120U+---,0.0,0.0,0.0,1.2000000000000002,0.0
120U--++,0.0,0.0,0.0,1.2000000000000002,0.0
120U--+-,13.867447656059326,1.9351426954917759,2.149068138312656,4.854420608292782,2.4139604833022137
120U----,0.0,0.0,0.0,1.2000000000000002,0.0
120C++++,0.0,0.0,0.0,1.2000000000000002,0.0
120C+++-,15.722977274383513,1.9835557197517217,0.0,1.2000000000000002,13.102481061986259
120C++-+,0.0,0.0,0.7399744291057233,2.340004606256879,-0.31622776601683794
120C++--,0.0,0.0,0.0,1.2000000000000002,0.0
120C+-++,0.0,0.0,0.0,1.2000000000000002,0.0
120C+-+-,0.0,0.0,1.5769800892323662,3.339920811357638,-0.472160921860702
120C+--+,27.723730874316388,3.8757605160084854,0.0,1.2000000000000002,23.10310906193032
120C+---,0.0,0.0,0.0,1.2000000000000002,0.0
120C-+++,0.0,0.0,0.0,1.2000000000000002,0.0
120C-++-,0.0,0.0,0.0,1.2000000000000002,0.0
120C-+-+,7.536467668510544,0.9765328415152842,0.0,1.2000000000000002,6.280389723758786
120C-+--,0.0,0.0,0.0,1.2000000000000002,0.0
120C--++,0.0,0.0,0.0,1.2000000000000002,0.0
120C--+-,4.803380066589305,0.9857296527788045,0.0,1.2000000000000002,4.002816722157754
120C---+,0.0,0.0,3.073794224912987,4.812383019533475,-0.6387260142088542
120C----,0.0,0.0,0.0,1.2000000000000002,0.0
210+++++,0.0,0.0,0.0,1.2000000000000002,0.0
210++++-,0.0,0.0,0.0,1.2000000000000002,0.0
210+++-+,0.0,0.0,0.0,1.2000000000000002,0.0
210+++--,0.0,0.0,0.0,1.2000000000000002,0.0
210++-++,0.0,0.0,0.0,1.2000000000000002,0.0
210++-+-,7.541618012690359,0.9891999767283938,0.0,1.2000000000000002,6.284681677241965
210++--+,0.0,0.0,0.7562250249246092,2.391393502379367,-0.316227766016838
210++---,0.0,0.0,0.0,1.2000000000000002,0.0
210+-+++,0.0,0.0,0.0,1.2000000000000002,0.0
210+-++-,0.0,0.0,0.0,1.2000000000000002,0.0
210+-+-+,0.0,0.0,0.0,1.2000000000000002,0.0
210+-+--,0.0,0.0,0.0,1.2000000000000002,0.0
210+--++,0.0,0.0,0.0,1.2000000000000002,0.0
210+--+-,0.0,0.0,0.0,1.2000000000000002,0.0
210+---+,0.0,0.0,0.0,1.2000000000000002,0.0
210+----,0.0,0.0,0.0,1.2000000000000002,0.0
210-++++,0.0,0.0,0.0,1.2000000000000002,0.0
210-+++-,0.0,0.0,0.0,1.2000000000000002,0.0
210-++-+,0.0,0.0,0.0,1.2000000000000002,0.0
210-++--,0.0,0.0,0.0,1.2000000000000002,0.0
210-+-++,0.0,0.0,0.0,1.2000000000000002,0.0
210-+-+-,6.361884158203892,0.9641038444792884,1.288452810101889,4.074445537566376,1.2451832528683915
210-+--+,0.0,0.0,0.0,1.2000000000000002,0.0
210-+---,0.0,0.0,0.0,1.2000000000000002,0.0
210--+++,0.0,0.0,0.0,1.2000000000000002,0.0
210--++-,0.0,0.0,0.0,1.2000000000000002,0.0
210--+-+,0.0,0.0,0.0,1.2000000000000002,0.0
210--+--,0.0,0.0,0.0,1.2000000000000002,0.0
210---++,0.0,0.0,0.0,1.2000000000000002,0.0
210---+-,0.0,0.0,0.0,1.2000000000000002,0.0
210----+,0.0,0.0,0.0,1.2000000000000002,0.0
210-----,0.0,0.0,0.0,1.2000000000000002,0.0
300++++++,0.0,0.0,0.0,1.2000000000000002,0.0
300+++++-,0.0,0.0,0.0,1.2000000000000002,0.0
300++++--,0.0,0.0,0.0,1.2000000000000002,0.0
300+++-+-,0.0,0.0,0.0,1.2000000000000002,0.0
300+++--+,0.0,0.0,0.0,1.2000000000000002,0.0
300+++---,0.0,0.0,0.0,1.2000000000000002,0.0
300++-++-,0.0,0.0,0.0,1.2000000000000002,0.0
300++-+--,0.0,0.0,0.0,1.2000000000000002,0.0
300++----,0.0,0.0,0.0,1.2000000000000002,0.0
300+-+-+-,0.0,0.0,0.0,1.2000000000000002,0.0
300+-+--+,6.78313037034185,0.9827160538338577,0.0,1.2000000000000002,5.652608641951542
300+-+---,0.0,0.0,0.0,1.2000000000000002,0.0
300+--+--,0.0,0.0,0.0,1.2000000000000002,0.0
300+----+,0.0,0.0,0.0,1.2000000000000002,0.0
300+-----,0.0,0.0,0.0,1.2000000000000002,0.0
300------,0.0,0.0,0.0,1.2000000000000002,0.0
